Movie Name,Rating,Votes,Meta Score,PG Rating,Year_x,Duration,Director,Movie ID,Director ID,Oscar Award ID,GG Award ID
Book Club: The Next Chapter,5.6,5700.0,46.0,PG-13,2023,1h 47m,Bill Holderman,864,589,N/A,N/A
The World Is Not Enough,6.4,208000.0,57.0,PG-13,1999,2h 8m,Michael Apted,867,590,N/A,N/A
The Chronicles of Narnia: The Voyage of the Dawn Treader,6.3,164000.0,53.0,PG,2010,1h 53m,Michael Apted,1510,590,N/A,N/A
The Kill Room,5.4,3600.0,58.0,R,2023,1h 38m,Nicol Paone,868,591,N/A,N/A
Legally Blonde,6.4,240000.0,59.0,PG-13,2001,1h 36m,Robert Luketic,869,592,N/A,N/A
The Pope's Exorcist,6.1,76000.0,45.0,R,2023,1h 43m,Julius Avery,871,593,N/A,N/A
Everest,7.1,228000.0,64.0,PG-13,2015,2h 1m,Baltasar KormÃ¡kur,872,594,N/A,N/A
Freud's Last Session,8.5,107.0,57.0,PG-13,2023,1h 48m,Matt Brown,874,595,N/A,N/A
Easy A,7.0,411000.0,72.0,PG-13,2010,1h 32m,Will Gluck,878,596,N/A,N/A
Friends with Benefits,6.5,389000.0,63.0,R,2011,1h 49m,Will Gluck,1044,596,N/A,N/A
Brokeback Mountain,7.7,376000.0,87.0,R,2005,2h 14m,Ang Lee,879,597,OWA0012,GG010
Brokeback Mountain,7.7,376000.0,87.0,R,2005,2h 14m,Ang Lee,879,597,OWA0030,GG010
Brokeback Mountain,7.7,376000.0,87.0,R,2005,2h 14m,Ang Lee,879,597,OWA0099,GG010
Sense and Sensibility,7.7,123000.0,84.0,PG,1995,2h 16m,Ang Lee,1164,597,OWA0095,GG010
Life of Pi,7.9,658000.0,79.0,PG,2012,2h 7m,Ang Lee,1588,597,OWA0004,N/A
Life of Pi,7.9,658000.0,79.0,PG,2012,2h 7m,Ang Lee,1588,597,OWA0012,N/A
Life of Pi,7.9,658000.0,79.0,PG,2012,2h 7m,Ang Lee,1588,597,OWA0030,N/A
Life of Pi,7.9,658000.0,79.0,PG,2012,2h 7m,Ang Lee,1588,597,OWA0084,N/A
Hulk,5.6,276000.0,54.0,PG-13,2003,2h 18m,Ang Lee,1705,597,N/A,N/A
Warrior,8.1,491000.0,71.0,PG-13,2011,2h 20m,Gavin O'Connor,881,598,N/A,N/A
The Accountant,7.3,313000.0,51.0,R,2016,2h 8m,Gavin O'Connor,919,598,N/A,N/A
My Girl,6.9,87000.0,56.0,PG,1991,1h 42m,Howard Zieff,883,599,N/A,N/A
Dirty Dancing,7.0,250000.0,65.0,PG-13,1987,1h 40m,Emile Ardolino,884,600,OWA0078,N/A
Mixed Nuts,5.4,13000.0,14.0,PG-13,1994,1h 37m,Nora Ephron,885,601,N/A,N/A
Sleepless in Seattle,6.8,188000.0,72.0,PG,1993,1h 45m,Nora Ephron,1209,601,N/A,N/A
You've Got Mail,6.7,226000.0,57.0,PG,1998,1h 59m,Nora Ephron,1271,601,N/A,N/A
Patriot Games,6.8,119000.0,64.0,R,1992,1h 57m,Phillip Noyce,888,602,N/A,N/A
The Giver,6.4,124000.0,47.0,PG-13,2014,1h 37m,Phillip Noyce,991,602,N/A,N/A
Clear and Present Danger,6.9,106000.0,72.0,PG-13,1994,2h 21m,Phillip Noyce,1232,602,N/A,N/A
Salt,6.4,327000.0,65.0,PG-13,2010,1h 40m,Phillip Noyce,1688,602,N/A,N/A
Showing Up,6.4,3700.0,85.0,R,2022,1h 47m,Kelly Reichardt,894,603,N/A,N/A
Better Off Dead...,7.1,48000.0,51.0,PG,1985,1h 37m,Savage Steve Holland,895,604,N/A,N/A
Remember Me,7.1,154000.0,40.0,PG-13,2010,1h 53m,Allen Coulter,897,605,N/A,N/A
Steel Magnolias,7.3,62000.0,56.0,PG,1989,1h 57m,Herbert Ross,898,606,N/A,N/A
Footloose,6.6,89000.0,42.0,PG,1984,1h 47m,Herbert Ross,1337,606,N/A,N/A
Lone Survivor,7.5,303000.0,60.0,R,2013,2h 1m,Peter Berg,901,607,N/A,N/A
Deepwater Horizon,7.1,179000.0,68.0,PG-13,2016,1h 47m,Peter Berg,1570,607,N/A,N/A
Blade,7.1,293000.0,47.0,R,1998,2h,Stephen Norrington,902,608,N/A,N/A
The Descent,7.2,242000.0,71.0,R,2005,1h 39m,Neil Marshall,904,609,N/A,N/A
Hellboy,5.2,96000.0,31.0,R,2019,2h,Neil Marshall,1354,609,N/A,N/A
Napoleon Dynamite,7.0,233000.0,64.0,PG,2004,1h 36m,Jared Hess,909,612,N/A,N/A
Black Widow,6.7,415000.0,68.0,PG-13,2021,2h 14m,Cate Shortland,912,613,N/A,N/A
Bridge to Terabithia,7.2,169000.0,74.0,PG,2007,1h 36m,Gabor Csupo,913,614,N/A,N/A
Dredd,7.1,290000.0,60.0,R,2012,1h 35m,Pete Travis,915,615,N/A,N/A
Champions,6.8,23000.0,50.0,PG-13,2023,2h 4m,Bobby Farrelly,916,573,N/A,N/A
I Spit on Your Grave,6.2,91000.0,27.0,R,2010,1h 48m,Steven R. Monroe,921,619,N/A,N/A
Venom: Let There Be Carnage,5.9,252000.0,49.0,PG-13,2021,1h 37m,Andy Serkis,922,620,N/A,N/A
Last Holiday,6.6,35000.0,52.0,PG-13,2006,1h 52m,Wayne Wang,923,621,N/A,N/A
Knights of the Zodiac,4.4,10000.0,35.0,PG-13,2023,1h 52m,Tomasz Baginski,928,623,N/A,N/A
Alfie,7.0,16000.0,70.0,Unrated,1966,1h 54m,Lewis Gilbert,929,624,N/A,N/A
Moonraker,6.2,107000.0,66.0,PG,1979,2h 6m,Lewis Gilbert,1254,624,N/A,N/A
The Spy Who Loved Me,7.0,115000.0,55.0,PG,1977,2h 5m,Lewis Gilbert,1403,624,N/A,N/A
Just Go with It,6.4,261000.0,33.0,PG-13,2011,1h 57m,Dennis Dugan,931,625,N/A,N/A
Happy Gilmore,7.0,243000.0,31.0,PG-13,1996,1h 32m,Dennis Dugan,1186,625,N/A,N/A
Grown Ups,6.0,269000.0,30.0,PG-13,2010,1h 42m,Dennis Dugan,1192,625,N/A,N/A
Grown Ups 2,5.4,166000.0,19.0,PG-13,2013,1h 41m,Dennis Dugan,1514,625,N/A,N/A
Big Daddy,6.4,230000.0,41.0,PG-13,1999,1h 33m,Dennis Dugan,1654,625,N/A,N/A
The Boogeyman,5.9,40000.0,55.0,PG-13,2023,1h 38m,Rob Savage,932,626,N/A,N/A
Tetris,7.4,75000.0,61.0,R,2023,1h 58m,Jon S. Baird,933,627,N/A,N/A
"The Cook, the Thief, His Wife & Her Lover",7.5,41000.0,62.0,X,1989,2h 4m,Peter Greenaway,935,628,N/A,N/A
Lakeview Terrace,6.2,55000.0,47.0,PG-13,2008,1h 50m,Neil LaBute,938,631,N/A,N/A
Tomorrow Never Dies,6.5,203000.0,52.0,PG-13,1997,1h 59m,Roger Spottiswoode,940,633,N/A,N/A
Mary Poppins,7.8,183000.0,88.0,G,1964,2h 19m,Robert Stevenson,942,634,OWA0002,N/A
Mary Poppins,7.8,183000.0,88.0,G,1964,2h 19m,Robert Stevenson,942,634,OWA0020,N/A
Mary Poppins,7.8,183000.0,88.0,G,1964,2h 19m,Robert Stevenson,942,634,OWA0058,N/A
Mary Poppins,7.8,183000.0,88.0,G,1964,2h 19m,Robert Stevenson,942,634,OWA0022,N/A
Mary Poppins,7.8,183000.0,88.0,G,1964,2h 19m,Robert Stevenson,942,634,OWA0062,N/A
The Nun,5.3,166000.0,46.0,R,2018,1h 36m,Corin Hardy,943,635,N/A,N/A
American Symphony,7.3,861.0,76.0,PG-13,2023,1h 44m,Matthew Heineman,944,636,N/A,N/A
You Are So Not Invited to My Bat Mitzvah,6.0,22000.0,71.0,PG-13,2023,1h 43m,Sammi Cohen,947,637,N/A,N/A
Legion,5.3,111000.0,32.0,R,2010,1h 40m,Scott Stewart,950,638,N/A,N/A
I'm Thinking of Ending Things,6.6,97000.0,78.0,R,2020,2h 14m,Charlie Kaufman,956,640,N/A,N/A
Reality,6.7,15000.0,84.0,TV-MA,2023,1h 23m,Tina Satter,957,641,N/A,N/A
Highlander,7.0,145000.0,24.0,R,1986,1h 56m,Russell Mulcahy,959,642,N/A,N/A
Teen Wolf: The Movie,5.5,14000.0,51.0,TV-MA,2023,2h 20m,Russell Mulcahy,1578,642,N/A,N/A
Brazil,7.9,209000.0,84.0,R,1985,2h 12m,Terry Gilliam,961,643,N/A,N/A
Sleepers,7.5,235000.0,49.0,R,1996,2h 27m,Barry Levinson,964,644,N/A,N/A
Rain Man,8.0,538000.0,65.0,R,1988,2h 13m,Barry Levinson,1436,644,OWA0080,GG010
Rain Man,8.0,538000.0,65.0,R,1988,2h 13m,Barry Levinson,1436,644,OWA0012,GG010
Rain Man,8.0,538000.0,65.0,R,1988,2h 13m,Barry Levinson,1436,644,OWA0060,GG010
Rain Man,8.0,538000.0,65.0,R,1988,2h 13m,Barry Levinson,1436,644,OWA0088,GG010
A Merry Friggin' Christmas,5.1,8000.0,28.0,PG-13,2014,1h 28m,Tristram Shapeero,965,645,N/A,N/A
Demolition,7.0,108000.0,49.0,R,2015,1h 41m,Jean-Marc VallÃ©e,966,646,N/A,N/A
Dallas Buyers Club,7.9,512000.0,77.0,R,2013,1h 57m,Jean-Marc VallÃ©e,1505,646,OWA0080,N/A
Dallas Buyers Club,7.9,512000.0,77.0,R,2013,1h 57m,Jean-Marc VallÃ©e,1505,646,OWA0025,N/A
Dallas Buyers Club,7.9,512000.0,77.0,R,2013,1h 57m,Jean-Marc VallÃ©e,1505,646,OWA0101,N/A
The Road,7.2,251000.0,64.0,R,2009,1h 51m,John Hillcoat,968,647,N/A,N/A
Lawless,7.2,251000.0,58.0,R,2012,1h 56m,John Hillcoat,1581,647,N/A,N/A
The Bad Guys,6.8,55000.0,64.0,PG,2022,1h 40m,Pierre Perifel,970,648,N/A,N/A
The Nutcracker: The Untold Story,4.1,4100.0,18.0,PG,2010,1h 50m,Andrey Konchalovskiy,971,649,N/A,N/A
Manchester by the Sea,7.8,305000.0,96.0,R,2016,2h 17m,Kenneth Lonergan,972,650,OWA0080,N/A
Manchester by the Sea,7.8,305000.0,96.0,R,2016,2h 17m,Kenneth Lonergan,972,650,OWA0036,N/A
The Call of the Wild,6.7,55000.0,48.0,PG,2020,1h 40m,Chris Sanders,973,567,N/A,N/A
Wrong Turn,6.1,129000.0,32.0,R,2003,1h 24m,Rob Schmidt,977,653,N/A,N/A
The Cabin in the Woods,7.0,443000.0,72.0,R,2011,1h 35m,Drew Goddard,980,654,N/A,N/A
Bad Times at the El Royale,7.1,162000.0,60.0,R,2018,2h 21m,Drew Goddard,1011,654,N/A,N/A
1408,6.8,290000.0,64.0,PG-13,2007,1h 44m,Mikael HÃ¥fstrÃ¶m,981,655,N/A,N/A
The Rocker,6.2,40000.0,53.0,PG-13,2008,1h 42m,Peter Cattaneo,987,656,N/A,N/A
Dances with Wolves,8.0,285000.0,72.0,PG-13,1990,3h 1m,Kevin Costner,988,657,N/A,GG010
Star Wars: Episode VI - Return of the Jedi,8.3,1100000.0,58.0,PG,1983,2h 11m,Richard Marquand,990,658,N/A,N/A
Crash,7.7,446000.0,66.0,R,2004,1h 52m,Paul Haggis,992,659,OWA0020,N/A
Crash,7.7,446000.0,66.0,R,2004,1h 52m,Paul Haggis,992,659,OWA0060,N/A
Crash,7.7,446000.0,66.0,R,2004,1h 52m,Paul Haggis,992,659,OWA0036,N/A
The Power of the Dog,6.8,190000.0,89.0,R,2021,2h 6m,Jane Campion,994,660,OWA0012,N/A
Hot Tub Time Machine,6.4,184000.0,63.0,R,2010,1h 39m,Steve Pink,1002,664,N/A,N/A
They Cloned Tyrone,6.6,35000.0,74.0,R,2023,2h 2m,Juel Taylor,1006,667,N/A,N/A
Shang-Chi and the Legend of the Ten Rings,7.4,423000.0,71.0,PG-13,2021,2h 12m,Destin Daniel Cretton,1014,669,N/A,N/A
Polar,6.3,97000.0,19.0,TV-MA,2019,1h 58m,Jonas Ãkerlund,1015,670,N/A,N/A
Sea of Love,6.8,44000.0,66.0,R,1989,1h 53m,Harold Becker,1020,671,N/A,N/A
Piranha 3D,5.5,96000.0,53.0,R,2010,1h 28m,Alexandre Aja,1023,672,N/A,N/A
Tusk,5.3,62000.0,55.0,R,2014,1h 42m,Kevin Smith,1025,674,N/A,N/A
Dogma,7.3,226000.0,62.0,R,1999,2h 10m,Kevin Smith,1168,674,N/A,N/A
Mallrats,7.0,128000.0,41.0,R,1995,1h 34m,Kevin Smith,1309,674,N/A,N/A
Speed,7.3,385000.0,78.0,R,1994,1h 56m,Jan de Bont,1028,675,OWA0057,N/A
Speed,7.3,385000.0,78.0,R,1994,1h 56m,Jan de Bont,1028,675,OWA0093,N/A
Twister,6.5,209000.0,68.0,PG-13,1996,1h 53m,Jan de Bont,1239,675,N/A,N/A
Greyhound,7.0,110000.0,64.0,PG-13,2020,1h 31m,Aaron Schneider,1031,676,N/A,N/A
A Bridge Too Far,7.4,61000.0,63.0,PG,1977,2h 55m,Richard Attenborough,1032,677,N/A,N/A
The Snowman,5.2,70000.0,23.0,R,2017,1h 59m,Tomas Alfredson,1036,678,N/A,N/A
Tinker Tailor Soldier Spy,7.0,210000.0,85.0,R,2011,2h 7m,Tomas Alfredson,1158,678,N/A,N/A
Cashback,7.1,90000.0,54.0,R,2006,1h 42m,Sean Ellis,1041,679,N/A,N/A
A Million Miles Away,7.3,18000.0,62.0,PG,2023,2h 1m,Alejandra MÃ¡rquez Abella,1047,680,N/A,N/A
Robin Hood: Prince of Thieves,6.9,205000.0,51.0,PG-13,1991,2h 23m,Kevin Reynolds,1048,681,N/A,N/A
The Count of Monte Cristo,7.7,146000.0,61.0,PG-13,2002,2h 11m,Kevin Reynolds,1214,681,N/A,N/A
About My Father,5.7,10000.0,39.0,PG-13,2023,1h 30m,Laura Terruso,1049,682,N/A,N/A
X-Men Origins: Wolverine,6.5,524000.0,40.0,PG-13,2009,1h 47m,Gavin Hood,1053,683,N/A,N/A
Ender's Game,6.6,251000.0,51.0,PG-13,2013,1h 54m,Gavin Hood,1268,683,N/A,N/A
The Big Ugly,5.1,6600.0,52.0,R,2020,1h 46m,Scott Wiper,1055,684,N/A,N/A
The Others,7.6,387000.0,74.0,PG-13,2001,1h 44m,Alejandro AmenÃ¡bar,1056,685,N/A,N/A
Ponyo,7.6,158000.0,86.0,G,2008,1h 41m,Hayao Miyazaki,1061,688,N/A,N/A
Purple Hearts,6.7,49000.0,30.0,TV-14,2022,2h 2m,Elizabeth Allen Rosenbaum,1062,689,N/A,N/A
First Blood,7.7,270000.0,61.0,R,1982,1h 33m,Ted Kotcheff,1063,690,N/A,N/A
Mortal Kombat,6.0,187000.0,44.0,R,2021,1h 50m,Simon McQuoid,1066,691,N/A,N/A
Lawrence of Arabia,8.3,309000.0,100.0,Approved,1962,3h 38m,David Lean,1072,695,OWA0035,GG010
Lawrence of Arabia,8.3,309000.0,100.0,Approved,1962,3h 38m,David Lean,1072,695,OWA0035,GG030
Lawrence of Arabia,8.3,309000.0,100.0,Approved,1962,3h 38m,David Lean,1072,695,OWA0032,GG010
Lawrence of Arabia,8.3,309000.0,100.0,Approved,1962,3h 38m,David Lean,1072,695,OWA0032,GG030
Lawrence of Arabia,8.3,309000.0,100.0,Approved,1962,3h 38m,David Lean,1072,695,OWA0012,GG010
Lawrence of Arabia,8.3,309000.0,100.0,Approved,1962,3h 38m,David Lean,1072,695,OWA0012,GG030
Lawrence of Arabia,8.3,309000.0,100.0,Approved,1962,3h 38m,David Lean,1072,695,OWA0020,GG010
Lawrence of Arabia,8.3,309000.0,100.0,Approved,1962,3h 38m,David Lean,1072,695,OWA0020,GG030
Lawrence of Arabia,8.3,309000.0,100.0,Approved,1962,3h 38m,David Lean,1072,695,OWA0058,GG010
Lawrence of Arabia,8.3,309000.0,100.0,Approved,1962,3h 38m,David Lean,1072,695,OWA0058,GG030
Lawrence of Arabia,8.3,309000.0,100.0,Approved,1962,3h 38m,David Lean,1072,695,OWA0060,GG010
Lawrence of Arabia,8.3,309000.0,100.0,Approved,1962,3h 38m,David Lean,1072,695,OWA0060,GG030
Lawrence of Arabia,8.3,309000.0,100.0,Approved,1962,3h 38m,David Lean,1072,695,OWA0057,GG010
Lawrence of Arabia,8.3,309000.0,100.0,Approved,1962,3h 38m,David Lean,1072,695,OWA0057,GG030
Doctor Zhivago,7.9,81000.0,69.0,PG-13,1965,3h 17m,David Lean,1745,695,OWA0035,N/A
Doctor Zhivago,7.9,81000.0,69.0,PG-13,1965,3h 17m,David Lean,1745,695,OWA0032,N/A
Doctor Zhivago,7.9,81000.0,69.0,PG-13,1965,3h 17m,David Lean,1745,695,OWA0048,N/A
Doctor Zhivago,7.9,81000.0,69.0,PG-13,1965,3h 17m,David Lean,1745,695,OWA0058,N/A
Doctor Zhivago,7.9,81000.0,69.0,PG-13,1965,3h 17m,David Lean,1745,695,OWA0055,N/A
"Good Luck to You, Leo Grande",7.2,35000.0,78.0,R,2022,1h 37m,Sophie Hyde,1074,696,N/A,N/A
Snow Day,5.1,13000.0,34.0,PG,2000,1h 29m,Chris Koch,1077,697,N/A,N/A
Road House,6.7,83000.0,36.0,R,1989,1h 54m,Rowdy Herrington,1080,699,N/A,N/A
Ace Ventura: Pet Detective,6.9,320000.0,37.0,PG-13,1994,1h 26m,Tom Shadyac,1084,700,N/A,N/A
Liar Liar,6.9,328000.0,70.0,PG-13,1997,1h 26m,Tom Shadyac,1444,700,N/A,N/A
Bruce Almighty,6.8,426000.0,46.0,PG-13,2003,1h 41m,Tom Shadyac,1580,700,N/A,N/A
Spring Breakers,5.3,147000.0,63.0,R,2012,1h 34m,Harmony Korine,1091,703,N/A,N/A
The Warriors,7.5,109000.0,65.0,R,1979,1h 33m,Walter Hill,1093,706,N/A,N/A
The Driver,7.1,19000.0,56.0,R,1978,1h 31m,Walter Hill,1238,706,N/A,N/A
The Long Riders,6.9,13000.0,68.0,R,1980,1h 40m,Walter Hill,1602,706,N/A,N/A
Alive,7.1,60000.0,56.0,R,1993,2h 8m,Frank Marshall,1096,707,N/A,N/A
The Running Man,6.7,163000.0,45.0,R,1987,1h 41m,Paul Michael Glaser,1097,708,N/A,N/A
Kazaam,3.1,25000.0,24.0,PG,1996,1h 33m,Paul Michael Glaser,1584,708,N/A,N/A
eXistenZ,6.8,106000.0,68.0,R,1999,1h 37m,David Cronenberg,1099,709,N/A,N/A
Crimes of the Future,5.8,39000.0,67.0,R,2022,1h 47m,David Cronenberg,1305,709,N/A,N/A
Eastern Promises,7.6,257000.0,83.0,R,2007,1h 40m,David Cronenberg,1306,709,N/A,N/A
Naked Lunch,6.9,56000.0,67.0,R,1991,1h 55m,David Cronenberg,1627,709,N/A,N/A
The Fly,7.6,198000.0,79.0,R,1986,1h 36m,David Cronenberg,1751,709,OWA0075,N/A
The Fly,7.6,198000.0,79.0,R,1986,1h 36m,David Cronenberg,1751,709,OWA0092,N/A
Straight Outta Compton,7.8,215000.0,72.0,R,2015,2h 27m,F. Gary Gray,1100,710,N/A,N/A
Friday,7.2,122000.0,54.0,R,1995,1h 31m,F. Gary Gray,1217,710,N/A,N/A
The Fate of the Furious,6.6,249000.0,56.0,PG-13,2017,2h 16m,F. Gary Gray,1235,710,N/A,N/A
Law Abiding Citizen,7.4,314000.0,34.0,R,2009,1h 49m,F. Gary Gray,1256,710,N/A,N/A
Annie,6.6,48000.0,39.0,PG,1982,2h 7m,John Huston,1101,711,N/A,N/A
Lee,7.0,213.0,59.0,R,2023,1h 56m,Ellen Kuras,1106,712,N/A,N/A
The Replacements,6.6,69000.0,30.0,PG-13,2000,1h 58m,Howard Deutch,1109,713,N/A,N/A
The Great Outdoors,6.6,51000.0,24.0,PG,1988,1h 31m,Howard Deutch,1149,713,N/A,N/A
Boiling Point,7.5,39000.0,73.0,R,2021,1h 32m,Philip Barantini,1114,714,N/A,N/A
Final Destination,6.7,275000.0,36.0,R,2000,1h 38m,James Wong,1117,715,N/A,N/A
Eden Lake,6.7,93000.0,65.0,R,2008,1h 31m,James Watkins,1119,716,N/A,N/A
Luther: The Fallen Sun,6.4,61000.0,53.0,R,2023,2h 9m,Jamie Payne,1127,718,N/A,N/A
The 40-Year-Old Virgin,7.1,459000.0,73.0,R,2005,1h 56m,Judd Apatow,1128,719,N/A,N/A
This Is 40,6.2,149000.0,59.0,R,2012,2h 14m,Judd Apatow,1272,719,N/A,N/A
Knocked Up,6.9,381000.0,85.0,R,2007,2h 9m,Judd Apatow,1372,719,N/A,N/A
RED,7.0,320000.0,60.0,PG-13,2010,1h 51m,Robert Schwentke,1132,720,N/A,N/A
Allegiant,5.7,131000.0,33.0,PG-13,2016,2h,Robert Schwentke,1300,720,N/A,N/A
The Time Traveler's Wife,7.1,156000.0,47.0,PG-13,2009,1h 47m,Robert Schwentke,1349,720,N/A,N/A
The Divergent Series: Insurgent,6.2,251000.0,42.0,PG-13,2015,1h 59m,Robert Schwentke,1415,720,N/A,N/A
Appaloosa,6.7,64000.0,64.0,R,2008,1h 55m,Ed Harris,1135,721,N/A,N/A
Borat,7.4,434000.0,89.0,R,2006,1h 24m,Larry Charles,1140,722,N/A,N/A
The Dictator,6.4,329000.0,58.0,R,2012,1h 23m,Larry Charles,1459,722,N/A,N/A
Master Gardener,6.2,7400.0,63.0,R,2022,1h 51m,Paul Schrader,1141,723,N/A,N/A
See How They Run,6.5,61000.0,60.0,PG-13,2022,1h 38m,Tom George,1142,724,N/A,N/A
Austin Powers: International Man of Mystery,7.0,254000.0,51.0,PG-13,1997,1h 29m,Jay Roach,1147,725,N/A,N/A
Austin Powers in Goldmember,6.2,220000.0,62.0,PG-13,2002,1h 34m,Jay Roach,1170,725,N/A,N/A
Bombshell,6.8,124000.0,64.0,R,2019,1h 49m,Jay Roach,1413,725,OWA0101,N/A
The Little Rascals,6.3,55000.0,45.0,PG,1994,1h 22m,Penelope Spheeris,1151,726,N/A,N/A
Wayne's World,7.0,168000.0,57.0,PG-13,1992,1h 34m,Penelope Spheeris,1704,726,N/A,N/A
17 Again,6.4,213000.0,48.0,PG-13,2009,1h 42m,Burr Steers,1153,727,N/A,N/A
Sicario: Day of the Soldado,7.1,163000.0,61.0,R,2018,2h 2m,Stefano Sollima,1156,728,N/A,N/A
The American,6.3,101000.0,61.0,R,2010,1h 45m,Anton Corbijn,1157,729,N/A,N/A
Redeeming Love,6.7,11000.0,32.0,PG-13,2022,2h 14m,D.J. Caruso,1159,730,N/A,N/A
I Am Number Four,6.1,244000.0,36.0,PG-13,2011,1h 51m,D.J. Caruso,1220,730,N/A,N/A
Pig,6.9,86000.0,82.0,R,2021,1h 32m,Michael Sarnoski,1161,731,N/A,N/A
Perfume: The Story of a Murderer,7.5,263000.0,56.0,R,2006,2h 27m,Tom Tykwer,1165,668,N/A,N/A
Gods of Egypt,5.4,124000.0,25.0,PG-13,2016,2h 7m,Alex Proyas,1166,732,N/A,N/A
The Crow,7.5,196000.0,71.0,R,1994,1h 42m,Alex Proyas,1367,732,N/A,N/A
Dark City,7.6,210000.0,66.0,R,1998,1h 40m,Alex Proyas,1533,732,N/A,N/A
Toy Story 3,8.3,878000.0,92.0,G,2010,1h 43m,Lee Unkrich,1167,536,OWA0098,GG017
Toy Story 3,8.3,878000.0,92.0,G,2010,1h 43m,Lee Unkrich,1167,536,OWA0078,GG017
Ad Astra,6.5,256000.0,80.0,PG-13,2019,2h 3m,James Gray,1169,733,N/A,N/A
Bird Box,6.6,377000.0,51.0,R,2018,2h 4m,Susanne Bier,1174,734,N/A,N/A
The Fallout,7.0,32000.0,84.0,R,2021,1h 36m,Megan Park,1175,735,N/A,N/A
Silverado,7.2,48000.0,64.0,PG-13,1985,2h 13m,Lawrence Kasdan,1177,736,N/A,N/A
Turning Red,7.0,145000.0,83.0,PG,2022,1h 40m,Domee Shi,1178,737,N/A,N/A
The Boy in the Striped Pajamas,7.7,239000.0,55.0,PG-13,2008,1h 34m,Mark Herman,1185,738,N/A,N/A
Possession,7.3,41000.0,75.0,R,1981,2h 4m,Andrzej Zulawski,1190,741,N/A,N/A
The Art of Racing in the Rain,7.5,37000.0,43.0,PG,2019,1h 49m,Simon Curtis,1194,742,N/A,N/A
Toy Story 4,7.7,273000.0,84.0,G,2019,1h 40m,Josh Cooley,1195,743,OWA0098,N/A
No Escape,6.7,91000.0,38.0,R,2015,1h 43m,John Erick Dowdle,1196,744,N/A,N/A
"As Above, So Below",6.2,108000.0,39.0,R,2014,1h 33m,John Erick Dowdle,1697,744,N/A,N/A
Riddick,6.4,176000.0,49.0,R,2013,1h 59m,David Twohy,1200,746,N/A,N/A
The Chronicles of Riddick,6.6,239000.0,38.0,R,2004,1h 59m,David Twohy,1277,746,N/A,N/A
Pitch Black,7.0,251000.0,49.0,R,2000,1h 49m,David Twohy,1463,746,N/A,N/A
A Place in the Sun,7.7,24000.0,76.0,Passed,1951,2h 2m,George Stevens,1202,747,OWA0031,N/A
A Place in the Sun,7.7,24000.0,76.0,Passed,1951,2h 2m,George Stevens,1202,747,OWA0047,N/A
A Place in the Sun,7.7,24000.0,76.0,Passed,1951,2h 2m,George Stevens,1202,747,OWA0012,N/A
A Place in the Sun,7.7,24000.0,76.0,Passed,1951,2h 2m,George Stevens,1202,747,OWA0020,N/A
A Place in the Sun,7.7,24000.0,76.0,Passed,1951,2h 2m,George Stevens,1202,747,OWA0042,N/A
A Place in the Sun,7.7,24000.0,76.0,Passed,1951,2h 2m,George Stevens,1202,747,OWA0024,N/A
Vicky Cristina Barcelona,7.1,266000.0,70.0,PG-13,2008,1h 36m,Woody Allen,1206,748,OWA0026,GG006
Midnight in Paris,7.6,444000.0,81.0,PG-13,2011,1h 34m,Woody Allen,1438,748,OWA0036,N/A
Bananas,6.9,37000.0,67.0,PG-13,1971,1h 22m,Woody Allen,1686,748,N/A,N/A
Citizen Kane,8.3,460000.0,100.0,PG,1941,1h 59m,Orson Welles,1210,751,OWA0036,N/A
Fifty Shades Freed,4.5,72000.0,31.0,R,2018,1h 45m,James Foley,1211,752,N/A,N/A
Fear,6.2,53000.0,51.0,R,1996,1h 37m,James Foley,1299,752,N/A,N/A
Fifty Shades Darker,4.6,109000.0,33.0,R,2017,1h 58m,James Foley,1530,752,N/A,N/A
Sonic the Hedgehog 2,6.5,83000.0,47.0,PG,2022,2h 2m,Jeff Fowler,1212,753,N/A,N/A
Sonic the Hedgehog,6.5,155000.0,47.0,PG,2020,1h 39m,Jeff Fowler,1424,753,N/A,N/A
Sharper,6.7,28000.0,65.0,R,2023,1h 56m,Benjamin Caron,1216,754,N/A,N/A
The Machinist,7.6,410000.0,61.0,R,2004,1h 41m,Brad Anderson,1219,755,N/A,N/A
My Best Friend's Wedding,6.3,152000.0,50.0,PG-13,1997,1h 45m,P.J. Hogan,1222,756,N/A,N/A
Peter Pan,6.8,79000.0,64.0,PG,2003,1h 53m,P.J. Hogan,1464,756,N/A,N/A
Secondhand Lions,7.5,61000.0,52.0,PG,2003,1h 49m,Tim McCanlies,1224,757,N/A,N/A
"Love, Rosie",7.1,153000.0,44.0,R,2014,1h 42m,Christian Ditter,1226,758,N/A,N/A
Hustlers,6.3,106000.0,79.0,R,2019,1h 50m,Lorene Scafaria,1229,759,N/A,N/A
The Thin Red Line,7.6,197000.0,78.0,R,1998,2h 50m,Terrence Malick,1230,761,N/A,N/A
The Outfit,7.2,60000.0,69.0,R,2022,1h 45m,Graham Moore,1231,762,N/A,N/A
Blazing Saddles,7.7,149000.0,73.0,R,1974,1h 33m,Mel Brooks,1234,765,N/A,N/A
Spaceballs,7.1,203000.0,46.0,PG,1987,1h 36m,Mel Brooks,1315,765,N/A,N/A
