Movie_ID,Movie_Name,Oscar_Award_ID,GG_Award_ID
1,Leave the World Behind,,
2,Wonka,,
3,Paddington 2,,
4,Paddington,,
5,Poor Things,,
6,The Favourite,OWA0081,GG005
7,The Killing of a Sacred Deer,,
8,The Lobster,,
9,Killers of the Flower Moon,,
10,The Wolf of Wall Street,,GG006
11,Goodfellas,,
12,The Departed,OWA0012,
12,The Departed,OWA0020,
12,The Departed,OWA0060,
12,The Departed,OWA0099,
13,Shutter Island,,
14,Taxi Driver,,
15,The Irishman,,
16,Casino,,GG002
17,Gangs of New York,,GG014
18,Cape Fear,,
19,Silence,,
20,Raging Bull,OWA0080,GG003
20,Raging Bull,OWA0020,GG003
21,Hugo,OWA0003,GG011
21,Hugo,OWA0004,GG011
21,Hugo,OWA0097,GG011
21,Hugo,OWA0100,GG011
21,Hugo,OWA0084,GG011
22,The Aviator,OWA0026,GG013
22,The Aviator,OWA0026,GG001
22,The Aviator,OWA0003,GG013
22,The Aviator,OWA0003,GG001
22,The Aviator,OWA0004,GG013
22,The Aviator,OWA0004,GG001
22,The Aviator,OWA0053,GG013
22,The Aviator,OWA0053,GG001
22,The Aviator,OWA0020,GG013
22,The Aviator,OWA0020,GG001
23,After Hours,,
24,May December,,
25,Carol,,
26,Dark Waters,,
27,The Hunger Games: The Ballad of Songbirds & Snakes,,
28,The Hunger Games: Catching Fire,,
29,The Hunger Games: Mockingjay - Part 2,,
30,The Hunger Games: Mockingjay - Part 1,,
31,Red Sparrow,,
32,I Am Legend,,
33,Constantine,,
34,Napoleon,,
35,Gladiator,OWA0080,GG001
35,Gladiator,OWA0080,GG013
35,Gladiator,OWA0053,GG001
35,Gladiator,OWA0053,GG013
35,Gladiator,OWA0060,GG001
35,Gladiator,OWA0060,GG013
35,Gladiator,OWA0057,GG001
35,Gladiator,OWA0057,GG013
35,Gladiator,OWA0084,GG001
35,Gladiator,OWA0084,GG013
36,Kingdom of Heaven,,
37,Prometheus,,
38,Alien,OWA0084,
39,Blade Runner,,
40,Alien: Covenant,,
41,The Martian,,GG004
41,The Martian,,GG006
42,The Last Duel,,
43,Black Hawk Down,OWA0020,
43,Black Hawk Down,OWA0057,
44,American Gangster,,
45,Robin Hood,,
46,Hannibal,,
47,House of Gucci,,
48,The Counselor,,
49,Exodus: Gods and Kings,,
50,Thelma & Louise,OWA0088,
51,Oppenheimer,,
52,Interstellar,OWA0084,
53,The Dark Knight,OWA0025,GG010
53,The Dark Knight,OWA0097,GG010
54,Inception,OWA0004,
54,Inception,OWA0097,
54,Inception,OWA0100,
54,Inception,OWA0084,
55,The Prestige,,
56,The Dark Knight Rises,,
57,Tenet,OWA0084,
58,Memento,,
59,Batman Begins,,
60,Dunkirk,OWA0020,
60,Dunkirk,OWA0097,
60,Dunkirk,OWA0100,
61,Insomnia,,
62,Love Actually,,
63,About Time,,
64,Candy Cane Lane,,
65,Saltburn,,
66,Promising Young Woman,OWA0036,
67,Barbie,,
68,Little Women,OWA0010,
68,Little Women,OWA0035,
68,Little Women,OWA0053,
69,Lady Bird,,GG004
69,Lady Bird,,GG005
70,National Lampoon's Christmas Vacation,,
71,Rebel Moon - Part One: A Child of Fire,,
72,Watchmen,,
73,Man of Steel,,
74,300,,
75,Batman v Superman: Dawn of Justice,,
76,Zack Snyder's Justice League,,
77,Army of the Dead,,
78,Sucker Punch,,
79,Justice League,,
80,Dawn of the Dead,,
81,The Family Plan,,
82,The Holdovers,,
83,Sideways,OWA0099,GG004
84,Downsizing,,
85,Family Switch,,
86,Terminator Salvation,,
87,Charlie's Angels,,
88,Indiana Jones and the Dial of Destiny,,
89,Ford v Ferrari,OWA0020,
89,Ford v Ferrari,OWA0097,
90,Logan,,
91,"Girl, Interrupted",OWA0026,
92,Cop Land,,
93,The Wolverine,,
94,Identity,,
95,Walk the Line,OWA0081,
96,Knight and Day,,
97,Elf,,
98,Iron Man,,
99,Chef,,
100,Iron Man 2,,
101,The Jungle Book,OWA0084,
102,How the Grinch Stole Christmas,,
103,A Beautiful Mind,OWA0026,GG003
103,A Beautiful Mind,OWA0026,GG012
103,A Beautiful Mind,OWA0026,GG001
103,A Beautiful Mind,OWA0026,GG009
103,A Beautiful Mind,OWA0012,GG003
103,A Beautiful Mind,OWA0012,GG012
103,A Beautiful Mind,OWA0012,GG001
103,A Beautiful Mind,OWA0012,GG009
103,A Beautiful Mind,OWA0060,GG003
103,A Beautiful Mind,OWA0060,GG012
103,A Beautiful Mind,OWA0060,GG001
103,A Beautiful Mind,OWA0060,GG009
103,A Beautiful Mind,OWA0095,GG003
103,A Beautiful Mind,OWA0095,GG012
103,A Beautiful Mind,OWA0095,GG001
103,A Beautiful Mind,OWA0095,GG009
104,Solo: A Star Wars Story,,
105,Rush,,
106,Apollo 13,OWA0020,
106,Apollo 13,OWA0057,
107,The Da Vinci Code,,
108,Parenthood,,
109,Backdraft,,
110,Inferno,,
111,In the Heart of the Sea,,
112,Willow,,
113,Maestro,,
114,A Star Is Born,OWA0011,
114,A Star Is Born,OWA0078,
114,A Star Is Born,OWA0078,
115,Mr. Monk's Last Case: A Monk Movie,,
116,The Creator,,
117,Godzilla,,
118,Rogue One: A Star Wars Story,,
119,Monsters,,
120,Chicken Run: Dawn of the Nugget,,
121,Die Hard,,
122,Die Hard with a Vengeance,,
123,Predator,,
124,The Hunt for Red October,OWA0093,
125,The Killer,,
126,Fight Club,,
127,Se7en,,
128,Gone Girl,,
129,The Social Network,OWA0020,GG011
129,The Social Network,OWA0020,GG001
129,The Social Network,OWA0030,GG011
129,The Social Network,OWA0030,GG001
129,The Social Network,OWA0099,GG011
129,The Social Network,OWA0099,GG001
130,The Girl with the Dragon Tattoo,OWA0020,
131,Zodiac,,
132,The Curious Case of Benjamin Button,OWA0003,
132,The Curious Case of Benjamin Button,OWA0092,
132,The Curious Case of Benjamin Button,OWA0084,
133,The Game,,
134,AlienÂ³,,
135,Violent Night,,
136,Home Alone 2: Lost in New York,,
137,Harry Potter and the Sorcerer's Stone,,
138,Harry Potter and the Chamber of Secrets,,
139,The Christmas Chronicles: Part Two,,
140,Percy Jackson & the Olympians: The Lightning Thief,,
141,Mrs. Doubtfire,OWA0092,GG004
141,Mrs. Doubtfire,OWA0092,GG006
142,Adventures in Babysitting,,
143,Pixels,,
144,A Haunting in Venice,,
145,Death on the Nile,OWA0053,
146,Murder on the Orient Express,OWA0026,
147,Belfast,OWA0036,GG012
148,Cinderella,,
149,Thor,,
150,The Marvels,,
151,The Polar Express,,
152,A Christmas Carol,OWA0072,
153,Forrest Gump,OWA0080,GG001
153,Forrest Gump,OWA0080,GG011
153,Forrest Gump,OWA0012,GG001
153,Forrest Gump,OWA0012,GG011
153,Forrest Gump,OWA0020,GG001
153,Forrest Gump,OWA0020,GG011
153,Forrest Gump,OWA0060,GG001
153,Forrest Gump,OWA0060,GG011
153,Forrest Gump,OWA0084,GG001
153,Forrest Gump,OWA0084,GG011
153,Forrest Gump,OWA0095,GG001
153,Forrest Gump,OWA0095,GG011
154,Back to the Future,OWA0093,
155,Cast Away,,GG003
156,Flight,,
157,Contact,,
158,Who Framed Roger Rabbit,OWA0020,
158,Who Framed Roger Rabbit,OWA0093,
158,Who Framed Roger Rabbit,OWA0084,
159,Back to the Future Part II,,
160,The Witches,,
161,Death Becomes Her,OWA0084,
162,Pinocchio,OWA0030,
162,Pinocchio,OWA0022,
163,It's a Wonderful Life,,
164,Five Nights at Freddy's,,
165,The Santa Clause,,
166,Finestkind,,
167,A Knight's Tale,,
168,Payback,,
169,Legend,,
170,Thanksgiving,,
171,Knock Knock,,
172,Hostel,,
173,The Holiday,,
174,The Parent Trap,,
175,The Intern,,
176,The Hunger Games,,
177,Ocean's Eight,,
178,A Christmas Story,,
179,Black Christmas,,
180,Porky's,,
181,Willy Wonka & the Chocolate Factory,,
182,Scrooged,,
183,The Goonies,,
184,Lethal Weapon,,
185,Superman,OWA0073,
186,Ferrari,,
187,Heat,,
188,The Last of the Mohicans,OWA0057,
189,Collateral,,
190,Public Enemies,,
191,No Hard Feelings,,
192,Charlie and the Chocolate Factory,,
193,Batman Returns,,
194,Edward Scissorhands,,
195,Beetlejuice,OWA0092,
196,Planet of the Apes,,
197,Batman,OWA0003,
198,Alice in Wonderland,OWA0003,
198,Alice in Wonderland,OWA0053,
199,Sleepy Hollow,OWA0003,
200,Sweeney Todd: The Demon Barber of Fleet Street,,GG006
200,Sweeney Todd: The Demon Barber of Fleet Street,,GG004
201,Big Fish,,
202,Mars Attacks!,,
203,Miss Peregrine's Home for Peculiar Children,,
204,X,,
205,Pearl,,
206,Mission: Impossible - Dead Reckoning Part One,,
207,Jack Reacher,,
208,Mission: Impossible - Fallout,,
209,Mission: Impossible - Rogue Nation,,
210,Asteroid City,,
211,The Grand Budapest Hotel,OWA0053,GG004
211,The Grand Budapest Hotel,OWA0101,GG004
211,The Grand Budapest Hotel,OWA0030,GG004
211,The Grand Budapest Hotel,OWA0102,GG004
212,Fantastic Mr. Fox,,
213,The French Dispatch,,
214,The Life Aquatic with Steve Zissou,,
215,The Royal Tenenbaums,,GG006
216,Moonrise Kingdom,,
217,Blue Beetle,,
218,Eileen,,
219,Love and Monsters,,
220,Dune,OWA0004,GG013
220,Dune,OWA0020,GG013
220,Dune,OWA0030,GG013
220,Dune,OWA0102,GG013
220,Dune,OWA0057,GG013
220,Dune,OWA0084,GG013
221,Blade Runner 2049,OWA0004,
221,Blade Runner 2049,OWA0084,
222,Prisoners,,
223,Sicario,,
224,Enemy,,
225,Spirited,,
226,Daddy's Home 2,,
227,That's My Boy,,
228,Daddy's Home,,
229,Sex Drive,,
230,Instant Family,,
231,Dream Scenario,,
232,Jingle All the Way,,
233,Priscilla,,
234,Lost in Translation,OWA0036,GG012
234,Lost in Translation,OWA0036,GG004
234,Lost in Translation,OWA0036,GG006
235,The Virgin Suicides,,
236,Marie Antoinette,OWA0053,
237,The Batman,,
238,War for the Planet of the Apes,,
239,Dawn of the Planet of the Apes,,
240,Cloverfield,,
241,American Fiction,,
242,Genie,,
243,The Shawshank Redemption,,
244,The Green Mile,,
245,The Mist,,
246,Last Christmas,,
247,Bridesmaids,,
248,The School for Good and Evil,,
249,Spy,,
250,A Simple Favor,,
251,Reptile,,
252,The Suicide Squad,,
253,Guardians of the Galaxy Vol. 3,,
254,Guardians of the Galaxy,,
255,Guardians of the Galaxy Vol. 2,,
256,Gremlins,,
257,The Godfather,OWA0001,GG003
257,The Godfather,OWA0001,GG012
257,The Godfather,OWA0001,GG001
257,The Godfather,OWA0001,GG013
257,The Godfather,OWA0060,GG003
257,The Godfather,OWA0060,GG012
257,The Godfather,OWA0060,GG001
257,The Godfather,OWA0060,GG013
257,The Godfather,OWA0055,GG003
257,The Godfather,OWA0055,GG012
257,The Godfather,OWA0055,GG001
257,The Godfather,OWA0055,GG013
258,Apocalypse Now,OWA0004,GG013
258,Apocalypse Now,OWA0004,GG011
258,Apocalypse Now,OWA0004,GG010
258,Apocalypse Now,OWA0057,GG013
258,Apocalypse Now,OWA0057,GG011
258,Apocalypse Now,OWA0057,GG010
259,The Outsiders,,
260,The Godfather Part II,OWA0025,
260,The Godfather Part II,OWA0003,
260,The Godfather Part II,OWA0012,
260,The Godfather Part II,OWA0070,
260,The Godfather Part II,OWA0060,
260,The Godfather Part II,OWA0077,
261,Bram Stoker's Dracula,OWA0053,
261,Bram Stoker's Dracula,OWA0092,
261,Bram Stoker's Dracula,OWA0093,
262,The Equalizer 3,,
263,The Equalizer,,
264,Training Day,OWA0080,
265,The Equalizer 2,,
266,The Magnificent Seven,,
267,Shooter,,
268,Infinite,,
269,The Guilty,,
270,King Arthur,,
271,Southpaw,,
272,Merry Little Batman,,
273,Underwater,,
274,Taylor Swift: The Eras Tour,,
275,Christmas with the Kranks,,
276,John Wick: Chapter 4,,
277,John Wick: Chapter 3 - Parabellum,,
278,John Wick: Chapter 2,,
279,The Santa Clause 2,,
280,The Santa Clause 3: The Escape Clause,,
281,Gran Turismo,,
282,District 9,,
283,Elysium,,
284,Four Christmases,,
285,Baywatch,,
286,Horrible Bosses,,
287,Mad Max: Fury Road,OWA0053,
287,Mad Max: Fury Road,OWA0020,
287,Mad Max: Fury Road,OWA0101,
287,Mad Max: Fury Road,OWA0102,
287,Mad Max: Fury Road,OWA0097,
287,Mad Max: Fury Road,OWA0100,
288,Mad Max,,
289,The Witches of Eastwick,,
290,The Road Warrior,,
291,Three Thousand Years of Longing,,
292,Glory,OWA0025,GG010
292,Glory,OWA0004,GG010
292,Glory,OWA0057,GG010
293,Love & Other Drugs,,
294,The Last Samurai,,
295,Jack Reacher: Never Go Back,,
296,Legends of the Fall,OWA0004,
297,Blood Diamond,,
298,Suicide Squad,OWA0101,
299,Fury,,
300,The Muppet Christmas Carol,,
301,The Family Stone,,
302,The Lord of the Rings: The Fellowship of the Ring,OWA0004,
302,The Lord of the Rings: The Fellowship of the Ring,OWA0092,
302,The Lord of the Rings: The Fellowship of the Ring,OWA0030,
302,The Lord of the Rings: The Fellowship of the Ring,OWA0084,
303,The Lord of the Rings: The Return of the King,OWA0003,GG001
303,The Lord of the Rings: The Return of the King,OWA0003,GG011
303,The Lord of the Rings: The Return of the King,OWA0053,GG001
303,The Lord of the Rings: The Return of the King,OWA0053,GG011
303,The Lord of the Rings: The Return of the King,OWA0012,GG001
303,The Lord of the Rings: The Return of the King,OWA0012,GG011
303,The Lord of the Rings: The Return of the King,OWA0020,GG001
303,The Lord of the Rings: The Return of the King,OWA0020,GG011
303,The Lord of the Rings: The Return of the King,OWA0092,GG001
303,The Lord of the Rings: The Return of the King,OWA0092,GG011
303,The Lord of the Rings: The Return of the King,OWA0030,GG001
303,The Lord of the Rings: The Return of the King,OWA0030,GG011
303,The Lord of the Rings: The Return of the King,OWA0078,GG001
303,The Lord of the Rings: The Return of the King,OWA0078,GG011
303,The Lord of the Rings: The Return of the King,OWA0060,GG001
303,The Lord of the Rings: The Return of the King,OWA0060,GG011
303,The Lord of the Rings: The Return of the King,OWA0100,GG001
303,The Lord of the Rings: The Return of the King,OWA0100,GG011
303,The Lord of the Rings: The Return of the King,OWA0084,GG001
303,The Lord of the Rings: The Return of the King,OWA0084,GG011
303,The Lord of the Rings: The Return of the King,OWA0099,GG001
303,The Lord of the Rings: The Return of the King,OWA0099,GG011
304,The Lord of the Rings: The Two Towers,OWA0097,
304,The Lord of the Rings: The Two Towers,OWA0084,
305,The Hobbit: An Unexpected Journey,,
306,The Lovely Bones,,
307,King Kong,OWA0073,
307,King Kong,OWA0097,
307,King Kong,OWA0100,
307,King Kong,OWA0084,
308,The Hobbit: The Desolation of Smaug,,
309,The Hobbit: The Battle of the Five Armies,,
310,Pride & Prejudice,,
311,Atonement,OWA0030,GG013
312,Darkest Hour,OWA0080,GG003
312,Darkest Hour,OWA0101,GG003
313,Anna Karenina,OWA0053,
314,Freelance,,
315,Taken,,
316,Pulp Fiction,OWA0088,
317,Once Upon a Time in Hollywood,,
318,Inglourious Basterds,OWA0025,
319,Django Unchained,OWA0025,GG010
319,Django Unchained,OWA0036,GG010
320,Kill Bill: Vol. 1,,
321,The Hateful Eight,OWA0030,GG013
322,Reservoir Dogs,,
323,Jackie Brown,,
324,Kill Bill: Vol. 2,,
325,The Age of Adaline,,
326,The Exorcist: Believer,,
327,Bad Santa,,
328,Scott Pilgrim vs. the World,,
329,Last Night in Soho,,
330,Baby Driver,,
331,Hot Fuzz,,
332,Shaun of the Dead,,
333,Sound of Freedom,,
334,Krampus,,
335,Godzilla: King of the Monsters,,
336,L.A. Confidential,OWA0026,GG009
336,L.A. Confidential,OWA0095,GG009
337,8 Mile,OWA0078,
338,Transformers: Rise of the Beasts,,
339,Top Gun: Maverick,OWA0057,
340,TRON: Legacy,,
341,Oblivion,,
342,Beverly Hills Cop,,
343,Meet Joe Black,,
344,Scent of a Woman,OWA0080,GG003
344,Scent of a Woman,OWA0080,GG012
344,Scent of a Woman,OWA0080,GG001
345,Midnight Run,,
346,The Christmas Chronicles,,
347,A Christmas Story Christmas,,
348,The Nightmare Before Christmas,,
349,Coraline,,
350,Deck the Halls,,
351,Holidate,,
352,Bottoms,,
353,Avatar: The Way of Water,OWA0084,
354,Titanic,OWA0049,GG001
354,Titanic,OWA0049,GG013
354,Titanic,OWA0003,GG001
354,Titanic,OWA0003,GG013
354,Titanic,OWA0004,GG001
354,Titanic,OWA0004,GG013
354,Titanic,OWA0053,GG001
354,Titanic,OWA0053,GG013
354,Titanic,OWA0012,GG001
354,Titanic,OWA0012,GG013
354,Titanic,OWA0020,GG001
354,Titanic,OWA0020,GG013
354,Titanic,OWA0070,GG001
354,Titanic,OWA0070,GG013
354,Titanic,OWA0078,GG001
354,Titanic,OWA0078,GG013
354,Titanic,OWA0060,GG001
354,Titanic,OWA0060,GG013
354,Titanic,OWA0057,GG001
354,Titanic,OWA0057,GG013
354,Titanic,OWA0093,GG001
354,Titanic,OWA0093,GG013
354,Titanic,OWA0084,GG001
354,Titanic,OWA0084,GG013
355,Aliens,OWA0093,
355,Aliens,OWA0084,
356,Terminator 2: Judgment Day,OWA0092,
356,Terminator 2: Judgment Day,OWA0057,
356,Terminator 2: Judgment Day,OWA0093,
356,Terminator 2: Judgment Day,OWA0084,
357,The Abyss,OWA0084,
358,Avatar,OWA0003,GG011
358,Avatar,OWA0004,GG011
358,Avatar,OWA0084,GG011
359,The Terminator,,
360,True Lies,,GG005
361,Love,,
362,Saw X,,
363,It's a Wonderful Knife,,
364,Babylon,,GG013
365,Whiplash,OWA0025,GG010
365,Whiplash,OWA0020,GG010
365,Whiplash,OWA0100,GG010
366,La La Land,OWA0081,GG004
366,La La Land,OWA0081,GG014
366,La La Land,OWA0081,GG006
366,La La Land,OWA0004,GG004
366,La La Land,OWA0004,GG014
366,La La Land,OWA0004,GG006
366,La La Land,OWA0012,GG004
366,La La Land,OWA0012,GG014
366,La La Land,OWA0012,GG006
366,La La Land,OWA0030,GG004
366,La La Land,OWA0030,GG014
366,La La Land,OWA0030,GG006
366,La La Land,OWA0078,GG004
366,La La Land,OWA0078,GG014
366,La La Land,OWA0078,GG006
366,La La Land,OWA0102,GG004
366,La La Land,OWA0102,GG014
366,La La Land,OWA0102,GG006
367,Shazam! Fury of the Gods,,
368,Shazam!,,
369,A Good Person,,
370,The Color Purple,,GG002
371,Jurassic Park,OWA0057,
371,Jurassic Park,OWA0093,
371,Jurassic Park,OWA0084,
372,Schindler's List,OWA0003,GG001
372,Schindler's List,OWA0004,GG001
372,Schindler's List,OWA0012,GG001
372,Schindler's List,OWA0020,GG001
372,Schindler's List,OWA0030,GG001
372,Schindler's List,OWA0060,GG001
372,Schindler's List,OWA0095,GG001
373,Raiders of the Lost Ark,OWA0003,
373,Raiders of the Lost Ark,OWA0020,
373,Raiders of the Lost Ark,OWA0057,
373,Raiders of the Lost Ark,OWA0084,
373,Raiders of the Lost Ark,OWA0085,
374,Saving Private Ryan,OWA0004,GG001
374,Saving Private Ryan,OWA0012,GG001
374,Saving Private Ryan,OWA0020,GG001
374,Saving Private Ryan,OWA0057,GG001
374,Saving Private Ryan,OWA0093,GG001
375,Catch Me If You Can,,
376,Indiana Jones and the Temple of Doom,OWA0084,
377,Indiana Jones and the Last Crusade,OWA0093,
378,West Side Story,OWA0025,GG009
378,West Side Story,OWA0025,GG010
378,West Side Story,OWA0026,GG009
378,West Side Story,OWA0026,GG010
378,West Side Story,OWA0035,GG009
378,West Side Story,OWA0035,GG010
378,West Side Story,OWA0032,GG009
378,West Side Story,OWA0032,GG010
378,West Side Story,OWA0048,GG009
378,West Side Story,OWA0048,GG010
378,West Side Story,OWA0012,GG009
378,West Side Story,OWA0012,GG010
378,West Side Story,OWA0020,GG009
378,West Side Story,OWA0020,GG010
378,West Side Story,OWA0039,GG009
378,West Side Story,OWA0039,GG010
378,West Side Story,OWA0045,GG009
378,West Side Story,OWA0045,GG010
378,West Side Story,OWA0057,GG009
378,West Side Story,OWA0057,GG010
378,West Side Story,OWA0026,GG009
378,West Side Story,OWA0026,GG010
379,The Fabelmans,,GG001
379,The Fabelmans,,GG011
380,Indiana Jones and the Kingdom of the Crystal Skull,,
381,Hook,,
382,Jaws,OWA0020,
382,Jaws,OWA0030,
382,Jaws,OWA0057,
383,E.T. the Extra-Terrestrial,,
384,Ready Player One,,
385,Minority Report,,
386,War of the Worlds,,
387,A.I. Artificial Intelligence,,
388,The Lost World: Jurassic Park,,
389,The Terminal,,
390,Empire of the Sun,,
391,Lincoln,OWA0080,GG003
391,Lincoln,OWA0102,GG003
392,Munich,,
393,Close Encounters of the Third Kind,OWA0004,
393,Close Encounters of the Third Kind,OWA0085,
394,Bridge of Spies,OWA0025,
395,Die Hard 2,,
396,The Long Kiss Goodnight,,
397,Fair Play,,
398,Dumb Money,,
399,Cruella,OWA0053,
400,"I, Tonya",OWA0026,
401,Love Story,OWA0030,GG012
401,Love Story,OWA0030,GG001
401,Love Story,OWA0030,GG013
401,Love Story,OWA0030,GG011
401,Love Story,OWA0030,GG002
402,The Hospital,OWA0069,
403,Requiem for a Dream,,
404,Black Swan,OWA0081,GG002
405,The Whale,OWA0080,
405,The Whale,OWA0101,
406,Mother!,,
407,Midsommar,,
408,Beau Is Afraid,,
409,Hereditary,,
410,The Gentlemen,,
411,The Covenant,,
412,Snatch,,
413,Operation Fortune: Ruse de Guerre,,
414,Aladdin,OWA0030,GG015
414,Aladdin,OWA0030,GG013
414,Aladdin,OWA0030,GG014
414,Aladdin,OWA0078,GG015
414,Aladdin,OWA0078,GG013
414,Aladdin,OWA0078,GG014
415,"Lock, Stock and Two Smoking Barrels",,
416,Wrath of Man,,
417,King Arthur: Legend of the Sword,,
418,The Man from U.N.C.L.E.,,
419,Sherlock Holmes,,GG006
420,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",OWA0092,
421,The Chronicles of Narnia: Prince Caspian,,
422,Godzilla vs. Kong,,
423,Mean Girls,,
424,Bad Santa 2,,
425,The Family Man,,
426,Rush Hour,,
427,X-Men: The Last Stand,,
428,Red Dragon,,
429,She's All That,,
430,Triangle of Sadness,,
431,The Northman,,
432,The Lighthouse,,
433,The Witch,,
434,Spider-Man: No Way Home,,
435,Spider-Man: Homecoming,,
436,Spider-Man: Far from Home,,
437,The Rocky Horror Picture Show,,
438,Elemental,,
439,Origin,,
440,Hunter Killer,,
441,Pain Hustlers,,
442,Harry Potter and the Deathly Hallows: Part 2,,
443,Harry Potter and the Deathly Hallows: Part 1,,
444,Harry Potter and the Order of the Phoenix,,
445,Harry Potter and the Half-Blood Prince,,
446,Fantastic Beasts: The Secrets of Dumbledore,,
447,The Legend of Tarzan,,
448,Fantastic Beasts and Where to Find Them,OWA0053,
449,Fantastic Beasts: The Crimes of Grindelwald,,
450,The Silence of the Lambs,OWA0080,GG002
450,The Silence of the Lambs,OWA0081,GG002
450,The Silence of the Lambs,OWA0012,GG002
450,The Silence of the Lambs,OWA0060,GG002
450,The Silence of the Lambs,OWA0095,GG002
451,Philadelphia,OWA0080,GG014
451,Philadelphia,OWA0078,GG014
452,Joker,OWA0080,GG013
452,Joker,OWA0030,GG013
453,The Hangover,,GG004
454,Road Trip,,
455,Old School,,
456,War Dogs,,
457,The Flash,,
458,It,,
459,It Chapter Two,,
460,Old Dads,,
461,The Princess Bride,,
462,Stand by Me,,
463,Misery,OWA0081,GG002
464,When Harry Met Sally...,,
465,A Few Good Men,,
466,This Is Spinal Tap,,
467,American Beauty,OWA0080,GG012
467,American Beauty,OWA0080,GG001
467,American Beauty,OWA0004,GG012
467,American Beauty,OWA0004,GG001
467,American Beauty,OWA0012,GG012
467,American Beauty,OWA0012,GG001
467,American Beauty,OWA0060,GG012
467,American Beauty,OWA0060,GG001
467,American Beauty,OWA0088,GG012
467,American Beauty,OWA0088,GG001
468,Skyfall,OWA0078,
468,Skyfall,OWA0097,
469,1917,OWA0004,GG001
469,1917,OWA0004,GG011
469,1917,OWA0100,GG001
469,1917,OWA0100,GG011
469,1917,OWA0084,GG001
469,1917,OWA0084,GG011
470,Spectre,OWA0078,GG014
471,Revolutionary Road,,GG002
472,Jarhead,,
473,LÃ©on: The Professional,,
474,Lucy,,
475,The Fifth Element,,
476,Valerian and the City of a Thousand Planets,,
477,Anna,,GG002
478,DogMan,,
479,Harry Potter and the Goblet of Fire,,
480,Four Weddings and a Funeral,,GG006
481,Donnie Brasco,,
482,Mona Lisa Smile,,
483,The Menu,,
484,Expend4bles,,
485,American Psycho,,
486,Fred Claus,,
487,The Change-Up,,
488,Wedding Crashers,,
489,Eyes Wide Shut,,
490,Barry Lyndon,OWA0003,
490,Barry Lyndon,OWA0004,
490,Barry Lyndon,OWA0053,
490,Barry Lyndon,OWA0074,
491,The Shining,,
492,2001: A Space Odyssey,OWA0062,
493,A Clockwork Orange,,
494,Full Metal Jacket,,
495,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,,
496,Eight Crazy Nights,,
497,The Night Before,,
498,Long Shot,,
499,Bullet Train,,
500,Deadpool 2,,
501,Fast & Furious Presents: Hobbs & Shaw,,
502,Beauty and the Beast,OWA0030,GG004
502,Beauty and the Beast,OWA0078,GG004
503,The Twilight Saga: Breaking Dawn - Part 2,,
504,The Twilight Saga: Breaking Dawn - Part 1,,
505,Don't Worry Darling,,
506,Booksmart,,
507,The Little Mermaid,OWA0030,
507,The Little Mermaid,OWA0078,
508,Chicago,OWA0026,GG004
508,Chicago,OWA0026,GG005
508,Chicago,OWA0026,GG006
508,Chicago,OWA0003,GG004
508,Chicago,OWA0003,GG005
508,Chicago,OWA0003,GG006
508,Chicago,OWA0053,GG004
508,Chicago,OWA0053,GG005
508,Chicago,OWA0053,GG006
508,Chicago,OWA0020,GG004
508,Chicago,OWA0020,GG005
508,Chicago,OWA0020,GG006
508,Chicago,OWA0060,GG004
508,Chicago,OWA0060,GG005
508,Chicago,OWA0060,GG006
508,Chicago,OWA0057,GG004
508,Chicago,OWA0057,GG005
508,Chicago,OWA0057,GG006
509,Pirates of the Caribbean: On Stranger Tides,,
510,Into the Woods,,
511,Noelle,,
512,There Will Be Blood,OWA0080,
512,There Will Be Blood,OWA0004,
513,Boogie Nights,,GG010
514,Licorice Pizza,,
515,Phantom Thread,OWA0053,
516,The Master,,
517,Magnolia,,GG010
518,Jack Frost,,
519,Vacation,,
520,Groundhog Day,,
521,Caddyshack,,
522,Bedazzled,,
523,No Time to Die,OWA0078,
524,Please Don't Destroy: The Treasure of Foggy Mountain,,
525,The Notebook,,
526,Twilight,,
527,Thirteen,,
528,Mafia Mamma,,
529,The Nativity Story,,
530,Scarface,,
531,Mission: Impossible,,
532,The Untouchables,OWA0025,GG010
533,Carrie,,
534,Fifty Shades of Grey,,
535,A Boy Called Christmas,,
536,Wind River,,
537,Uncharted,,
538,Venom,,
539,Zombieland,,
540,Zombieland: Double Tap,,
541,Infinity Pool,,
542,10 Things I Hate About You,,
543,The Marsh King's Daughter,,
544,Divergent,,
545,Limitless,,
546,Harry Potter and the Prisoner of Azkaban,,
547,Children of Men,,
548,Gravity,OWA0004,
548,Gravity,OWA0012,
548,Gravity,OWA0020,
548,Gravity,OWA0030,
548,Gravity,OWA0097,
548,Gravity,OWA0100,
548,Gravity,OWA0084,
549,Good Will Hunting,OWA0025,GG012
549,Good Will Hunting,OWA0088,GG012
550,Don't Look Up,,
551,The Other Guys,,
552,The Big Short,OWA0099,
553,Step Brothers,,
554,Talladega Nights: The Ballad of Ricky Bobby,,
555,Anchorman: The Legend of Ron Burgundy,,
556,Vice,OWA0101,GG006
557,Joy Ride,,
558,Men,,
559,Ex Machina,OWA0084,
560,Annihilation,,
561,The Banshees of Inisherin,,GG004
561,The Banshees of Inisherin,,GG006
561,The Banshees of Inisherin,,GG012
